value,label
-0.990436866,Drift
-0.9906404919999999,Drift
-0.9907404059999999,Drift
-0.990840201,Drift
-0.992043277,Drift
-0.9919085870000001,Drift
-0.9917817649999999,Drift
-0.992146801,Drift
-0.990640012,Drift
-0.9898712479999999,Drift
-0.98916781,Drift
-0.9889371569999998,Drift
-0.989509736,Drift
-0.9900362999999999,Drift
-0.9896057329999999,Drift
-0.9900937919999999,Drift
-0.988825303,Drift
-0.988656161,Drift
-0.9897322800000001,Drift
-0.99005893,Drift
-0.9901626590000001,Drift
-0.9910927460000001,Drift
-0.9900279849999999,Drift
-0.9890093589999999,Drift
-0.9880906289999999,Drift
-0.988213551,Drift
-0.9875254910000001,Drift
-0.9878406970000001,Drift
-0.9864990730000001,Drift
-0.9866451800000001,Drift
-0.986606692,Drift
-0.9859645880000001,Drift
-0.986929425,Drift
-0.9875980870000001,Drift
-0.987659496,Drift
-0.987782417,Drift
-0.9871366770000001,Drift
-0.987836095,Drift
-0.986967433,Drift
-0.986656075,Drift
-0.987501524,Drift
-0.987885871,Drift
-0.9869595129999998,Drift
-0.9870938779999999,Drift
-0.986617296,Drift
-0.986548052,Drift
-0.986113551,Drift
-0.986382623,Drift
-0.986420905,Drift
-0.985878996,Drift
-0.985752055,Drift
-0.986051764,Drift
-0.9849062979999998,Drift
-0.986001729,Drift
-0.9860208189999999,Drift
-0.9865627610000001,Drift
-0.986036111,Drift
-0.9856593069999999,Drift
-0.9858860600000001,Drift
-0.985532383,Drift
-0.9848403890000001,Drift
-0.985120905,Drift
-0.9851784999999998,Drift
-0.9840484129999999,Drift
-0.983936968,Drift
-0.982837577,Drift
-0.982898987,Drift
-0.982814424,Drift
-0.983656059,Drift
-0.9829564359999999,Drift
-0.983867331,Drift
-0.9843246340000001,Drift
-0.9841746849999999,Drift
-0.9843668669999999,Drift
-0.9849356309999999,Drift
-0.9849700989999999,Drift
-0.9840860600000001,Drift
-0.9828291339999999,Drift
-0.983248052,Drift
-0.982948138,Drift
-0.9826174679999999,Drift
-0.9822715390000001,Drift
-0.9819062979999998,Drift
-0.9831054409999999,Drift
-0.981925405,Drift
-0.9822174840000001,Drift
-0.982086728,Drift
-0.9824402010000001,Drift
-0.982901438,Drift
-0.982386351,Drift
-0.983354824,Drift
-0.9828743080000001,Drift
-0.9814829139999999,Drift
-0.982040115,Drift
-0.9817171929999999,Drift
-0.981851678,Drift
-0.9818707680000001,Drift
-0.9821628469999999,Drift
-0.981540115,Drift
-0.97988348,Drift
-0.9806905430000001,Drift
-0.9809864370000001,Drift
-0.9806788939999999,Drift
-0.9806865399999999,Drift
-0.9802444089999999,Drift
-0.9803980870000001,Drift
-0.97922568,Drift
-0.9798175699999999,Drift
-0.9796906289999999,Drift
-0.9810973150000001,Drift
-0.9822734510000001,Drift
-0.9814815600000001,Drift
-0.9804283629999999,Drift
-0.97929446,Drift
-0.9801861629999999,Drift
-0.9792712479999999,Drift
-0.9781335309999999,Drift
-0.9785447,Drift
-0.978233342,Drift
-0.977560482,Drift
-0.978471437,Drift
-0.978321488,Drift
-0.9789555789999999,Drift
-0.979090063,Drift
-0.9782789799999999,Drift
-0.9788593069999999,Drift
-0.978720922,Drift
-0.978928363,Drift
-0.978467039,Drift
-0.9789474690000001,Drift
-0.9782747880000001,Drift
-0.9779980010000001,Drift
-0.977467536,Drift
-0.9771676219999998,Drift
-0.9763295969999999,Drift
-0.9773403890000001,Drift
-0.9772865230000001,Drift
-0.9773172960000001,Drift
-0.9768559720000001,Drift
-0.9774784999999999,Drift
-0.976590646,Drift
-0.9771863510000001,Drift
-0.978135631,Drift
-0.977455201,Drift
-0.977662761,Drift
-0.9769246340000001,Drift
-0.9762058189999999,Drift
-0.9754639960000001,Drift
-0.975767519,Drift
-0.976001901,Drift
-0.976178705,Drift
-0.9756636180000001,Drift
-0.975152346,Drift
-0.9749331370000001,Drift
-0.9741797509999999,Drift
-0.974344992,Drift
-0.9741065899999999,Drift
-0.974110421,Drift
-0.9742102159999999,Drift
-0.9744177760000001,Drift
-0.974598275,Drift
-0.97488654,Drift
-0.9743483260000001,Drift
-0.975216902,Drift
-0.9751476579999999,Drift
-0.9744711620000001,Drift
-0.974294272,Drift
-0.974478705,Drift
-0.9741250280000001,Drift
-0.973260181,Drift
-0.9745592210000001,Drift
-0.9739518670000001,Drift
-0.973663516,Drift
-0.97263726,Drift
-0.9722258850000001,Drift
-0.973282811,Drift
-0.9734556809999999,Drift
-0.9735977950000001,Drift
-0.973728465,Drift
-0.974800769,Drift
-0.9736399259999999,Drift
-0.973520733,Drift
-0.9731401150000001,Drift
-0.972717296,Drift
-0.9723712479999999,Drift
-0.972928568,Drift
-0.9719521409999999,Drift
-0.970756667,Drift
-0.970668231,Drift
-0.9711447860000001,Drift
-0.9711639960000001,Drift
-0.97192874,Drift
-0.972370785,Drift
-0.970633326,Drift
-0.9708255079999999,Drift
-0.971805544,Drift
-0.970921385,Drift
-0.971993689,Drift
-0.9719052530000001,Drift
-0.971828379,Drift
-0.9714515750000001,Drift
-0.9718973150000001,Drift
-0.969852535,Drift
-0.970059976,Drift
-0.9701521409999999,Drift
-0.970501918,Drift
-0.969971453,Drift
-0.970082811,Drift
-0.970728465,Drift
-0.970320905,Drift
-0.9708744109999999,Drift
-0.9700325710000001,Drift
-0.96963276,Drift
-0.969678791,Drift
-0.969932485,Drift
-0.9701629329999999,Drift
-0.9701130010000001,Drift
-0.9702243589999999,Drift
-0.9694555950000001,Drift
-0.9695170049999999,Drift
-0.9687251139999999,Drift
-0.967468188,Drift
-0.9679062979999999,Drift
-0.9675833769999999,Drift
-0.9676601639999999,Drift
-0.968236677,Drift
-0.967325696,Drift
-0.9674448029999999,Drift
-0.9681058349999999,Drift
-0.9673600780000001,Drift
-0.9680748739999999,Drift
-0.9674637040000001,Drift
-0.968655218,Drift
-0.9685552179999999,Drift
-0.9679978119999999,Drift
-0.9682436379999999,Drift
-0.9676709729999999,Drift
-0.9673057329999999,Drift
-0.9665215899999999,Drift
-0.9667252159999999,Drift
-0.966529134,Drift
-0.966283102,Drift
-0.966482914,Drift
-0.9666134649999999,Drift
-0.9658870199999999,Drift
-0.966847744,Drift
-0.9671283789999999,Drift
-0.967193603,Drift
-0.966936009,Drift
-0.9665285680000001,Drift
-0.966351678,Drift
-0.9653983780000001,Drift
-0.9653367630000002,Drift
-0.9657287399999999,Drift
-0.965698001,Drift
-0.9653519529999999,Drift
-0.9646523300000001,Drift
-0.9648406970000001,Drift
-0.9649251139999999,Drift
-0.9651057329999999,Drift
-0.9639025700000001,Drift
-0.964659685,Drift
-0.964163791,Drift
-0.9641330510000001,Drift
-0.96520917,Drift
-0.9645788080000001,Drift
-0.9645479490000001,Drift
-0.965835426,Drift
-0.9646170049999999,Drift
-0.9633716419999999,Drift
-0.96441319,Drift
-0.964482229,Drift
-0.963494358,Drift
-0.9635942719999999,Drift
-0.963571162,Drift
-0.9634019009999999,Drift
-0.9632597009999999,Drift
-0.962502381,Drift
-0.9621218819999999,Drift
-0.9625945629999999,Drift
-0.96213324,Drift
-0.962605921,Drift
-0.9628634300000001,Drift
-0.9636627450000002,Drift
-0.9625749769999999,Drift
-0.962524925,Drift
-0.9626516609999999,Drift
-0.96204824,Drift
-0.9625093589999999,Drift
-0.96251319,Drift
-0.962163327,Drift
-0.9609909200000001,Drift
-0.9611023980000001,Drift
-0.9606910229999999,Drift
-0.9615058349999999,Drift
-0.9606178619999999,Drift
-0.961413362,Drift
-0.9620130010000001,Drift
-0.961893689,Drift
-0.9609597009999999,Drift
-0.9626354429999999,Drift
-0.961493792,Drift
-0.961724359,Drift
-0.961766576,Drift
-0.9612629329999999,Drift
-0.9612552010000001,Drift
-0.9612398400000001,Drift
-0.9603672449999999,Drift
-0.960351764,Drift
-0.9604017290000001,Drift
-0.9593677239999999,Drift
-0.959967245,Drift
-0.958591109,Drift
-0.9593597869999999,Drift
-0.9592367799999999,Drift
-0.9591367799999999,Drift
-0.9597362999999999,Drift
-0.9586753539999999,Drift
-0.9587291339999999,Drift
-0.958471539,Drift
-0.9590133620000001,Drift
-0.9582407829999999,Drift
-0.9591631220000001,Drift
-0.9590824340000002,Drift
-0.9592399259999999,Drift
-0.95789848,Drift
-0.957560181,Drift
-0.9580366770000001,Drift
-0.9585171069999999,Drift
-0.9578520549999999,Drift
-0.957302398,Drift
-0.957190834,Drift
-0.9578864370000001,Drift
-0.957874891,Drift
-0.9587818509999999,Drift
-0.958455115,Drift
-0.958224462,Drift
-0.958355013,Drift
-0.958220442,Drift
-0.9578321940000001,Drift
-0.9582049779999999,Drift
-0.958143363,Drift
-0.957278517,Drift
-0.9560330350000001,Drift
-0.9558716419999999,Drift
-0.95524116,Drift
-0.9555678099999999,Drift
-0.955456247,Drift
-0.9555484129999999,Drift
-0.955556059,Drift
-0.955955784,Drift
-0.955582914,Drift
-0.955936386,Drift
-0.955425114,Drift
-0.9556748739999998,Drift
-0.955317382,Drift
-0.9546716419999999,Drift
-0.9549789799999999,Drift
-0.9540218650000001,Drift
-0.9542448029999999,Drift
-0.954875079,Drift
-0.954429134,Drift
-0.9545174840000001,Drift
-0.954344409,Drift
-0.9540022949999999,Drift
-0.9541867279999999,Drift
-0.9545210080000001,Drift
-0.9542134649999999,Drift
-0.9548744969999999,Drift
-0.954182623,Drift
-0.9550166270000001,Drift
-0.9555008720000001,Drift
-0.9550933120000001,Drift
-0.9545128990000001,Drift
-0.9539247369999999,Drift
-0.9541668669999999,Drift
-0.95299446,Drift
-0.9538592210000001,Drift
-0.9542742049999999,Drift
-0.9534708709999999,Drift
-0.952506007,Drift
-0.952525216,Drift
-0.952525114,Drift
-0.9523060240000001,Drift
-0.9524020040000001,Drift
-0.952106024,Drift
-0.951863807,Drift
-0.951344786,Drift
-0.951975063,Drift
-0.9523632249999999,Drift
-0.9516444089999999,Drift
-0.952163225,Drift
-0.952009461,Drift
-0.9515173820000001,Drift
-0.9515212129999999,Drift
-0.9512789959999999,Drift
-0.9514788080000001,Drift
-0.951217279,Drift
-0.9500603700000001,Drift
-0.949595172,Drift
-0.949668204,Drift
-0.949906401,Drift
-0.95043678,Drift
-0.9515359060000002,Drift
-0.951078517,Drift
-0.951862573,Drift
-0.9507247369999999,Drift
-0.950882229,Drift
-0.951185871,Drift
-0.950640029,Drift
-0.950993501,Drift
-0.9511471779999999,Drift
-0.949978705,Drift
-0.949256075,Drift
-0.9479683329999999,Drift
-0.9485140299999999,Drift
-0.9477875259999999,Drift
-0.947872002,Drift
-0.9484061960000001,Drift
-0.9484138419999999,Drift
-0.9490748739999999,Drift
-0.9493899610000001,Drift
-0.9495513870000001,Drift
-0.949201524,Drift
-0.9488555950000002,Drift
-0.9483519529999999,Drift
-0.9490668669999999,Drift
-0.9485170909999999,Drift
-0.9486400119999999,Drift
-0.94820563,Drift
-0.9486591190000001,Drift
-0.9471600780000001,Drift
-0.9483976070000001,Drift
-0.946725594,Drift
-0.9474750789999999,Drift
-0.9471829139999999,Drift
-0.9467330350000001,Drift
-0.9471865230000001,Drift
-0.947551678,Drift
-0.9474784999999999,Drift
-0.947547658,Drift
-0.9470018149999999,Drift
-0.947274583,Drift
-0.947355304,Drift
-0.946451953,Drift
-0.946694083,Drift
-0.946390355,Drift
-0.9465056470000001,Drift
-0.9455330350000001,Drift
-0.9453562640000001,Drift
-0.945110113,Drift
-0.9455713499999999,Drift
-0.944295172,Drift
-0.944083711,Drift
-0.943695344,Drift
-0.9431764429999999,Drift
-0.9446139439999999,Drift
-0.9454363859999999,Drift
-0.9456861459999999,Drift
-0.947204293,Drift
-0.9465623670000001,Drift
-0.9465815770000001,Drift
-0.945278517,Drift
-0.9451515750000001,Drift
-0.945497418,Drift
-0.945043843,Drift
-0.9441981889999999,Drift
-0.944217279,Drift
-0.9438636020000001,Drift
-0.943948138,Drift
-0.9434752510000001,Drift
-0.9430985660000001,Drift
-0.9436251299999999,Drift
-0.9434828110000001,Drift
-0.9449048750000001,Drift
-0.9439054409999998,Drift
-0.9443166109999999,Drift
-0.945246698,Drift
-0.9442781389999999,Drift
-0.9444278829999999,Drift
-0.942848138,Drift
-0.9425098380000001,Drift
-0.9412067190000001,Drift
-0.9414872940000001,Drift
-0.9420406810000002,Drift
-0.9412335309999998,Drift
-0.9418099249999999,Drift
-0.941948224,Drift
-0.941536968,Drift
-0.940014742,Drift
-0.941363791,Drift
-0.941782709,Drift
-0.9421554930000001,Drift
-0.942086249,Drift
-0.9432085010000001,Drift
-0.9419208189999999,Drift
-0.9429893089999999,Drift
-0.9413902519999999,Drift
-0.941601627,Drift
-0.941536197,Drift
-0.941482331,Drift
-0.940990252,Drift
-0.9405712479999999,Drift
-0.939963893,Drift
-0.9398523300000001,Drift
-0.940497984,Drift
-0.9403941690000001,Drift
-0.939929031,Drift
-0.9402748739999999,Drift
-0.9400595989999999,Drift
-0.941289497,Drift
-0.941070288,Drift
-0.9404245480000001,Drift
-0.941185477,Drift
-0.9405281740000001,Drift
-0.9404589299999999,Drift
-0.940059119,Drift
-0.9387945629999999,Drift
-0.939117279,Drift
-0.9381179639999999,Drift
-0.9379910229999999,Drift
-0.9375488919999999,Drift
-0.9378640979999999,Drift
-0.9384366770000001,Drift
-0.9375948380000001,Drift
-0.9380213850000001,Drift
-0.9394166270000001,Drift
-0.939059016,Drift
-0.9391627450000001,Drift
-0.939335734,Drift
-0.9386129849999999,Drift
-0.9395315089999999,Drift
-0.9389856660000001,Drift
-0.9386666790000001,Drift
-0.937932485,Drift
-0.9378247369999999,Drift
-0.9370713499999999,Drift
-0.9356490209999999,Drift
-0.936314047,Drift
-0.936609941,Drift
-0.9360487200000001,Drift
-0.9367173820000001,Drift
-0.9367096500000001,Drift
-0.9365097520000001,Drift
-0.9356793569999999,Drift
-0.9365594960000001,Drift
-0.936636283,Drift
-0.9370705789999999,Drift
-0.9367092730000001,Drift
-0.9366130869999999,Drift
-0.936048052,Drift
-0.935452141,Drift
-0.9359671420000001,Drift
-0.9357980010000001,Drift
-0.9355903550000001,Drift
-0.935428843,Drift
-0.935397984,Drift
-0.9347945629999999,Drift
-0.934502398,Drift
-0.9354439290000001,Drift
-0.9348904570000001,Drift
-0.936189497,Drift
-0.935416799,Drift
-0.9353475550000001,Drift
-0.934809461,Drift
-0.9360162330000001,Drift
-0.9360238790000001,Drift
-0.934732383,Drift
-0.935454927,Drift
-0.934405544,Drift
-0.9332792710000001,Drift
-0.932644975,Drift
-0.9316955490000001,Drift
-0.931457147,Drift
-0.931526305,Drift
-0.9323757479999999,Drift
-0.931441581,Drift
-0.9320757309999999,Drift
-0.9335247369999999,Drift
-0.9344394460000001,Drift
-0.9343663870000001,Drift
-0.9330940830000001,Drift
-0.9337205450000001,Drift
-0.933389875,Drift
-0.933086146,Drift
-0.933293706,Drift
-0.933416627,Drift
-0.931717673,Drift
-0.930364605,Drift
-0.929980171,Drift
-0.9301261,Drift
-0.931448326,Drift
-0.932032469,Drift
-0.9317594960000001,Drift
-0.9317863350000001,Drift
-0.9318171069999999,Drift
-0.932808587,Drift
-0.9331006669999999,Drift
-0.931324823,Drift
-0.932416439,Drift
-0.931878225,Drift
-0.9305444089999999,Drift
-0.9314514890000001,Drift
-0.9317166270000001,Drift
-0.930763327,Drift
-0.929102758,Drift
-0.929986712,Drift
-0.9285798799999999,Drift
-0.928652853,Drift
-0.9291717279999999,Drift
-0.930151764,Drift
-0.929971059,Drift
-0.928548909,Drift
-0.929559701,Drift
-0.929475079,Drift
-0.9312814739999999,Drift
-0.930293603,Drift
-0.9300283789999999,Drift
-0.929071145,Drift
-0.92838702,Drift
-0.929059496,Drift
-0.929336197,Drift
-0.9298166270000001,Drift
-0.9283174679999999,Drift
-0.9286594960000001,Drift
-0.92747183,Drift
-0.9267336429999999,Drift
-0.927141058,Drift
-0.927302484,Drift
-0.9282018149999999,Drift
-0.9286591190000001,Drift
-0.928785855,Drift
-0.928582143,Drift
-0.9283668669999999,Drift
-0.928793415,Drift
-0.9288318169999998,Drift
-0.928697127,Drift
-0.9278246509999999,Drift
-0.927689961,Drift
-0.9269980870000001,Drift
-0.926713551,Drift
-0.9266059209999999,Drift
-0.9266173820000001,Drift
-0.9257793569999999,Drift
-0.925606401,Drift
-0.925640869,Drift
-0.925556247,Drift
-0.926663122,Drift
-0.927608587,Drift
-0.926663036,Drift
-0.926351678,Drift
-0.9268781229999999,Drift
-0.9270126070000001,Drift
-0.9259094609999999,Drift
-0.924975354,Drift
-0.9260438430000001,Drift
-0.9256209049999999,Drift
-0.924121865,Drift
-0.92433324,Drift
-0.9237604559999999,Drift
-0.9237757309999999,Drift
-0.9236681019999999,Drift
-0.923825594,Drift
-0.9244443070000001,Drift
-0.925301438,Drift
-0.9257318000000001,Drift
-0.9252666620000001,Drift
-0.9253511979999999,Drift
-0.924282623,Drift
-0.9239135669999999,Drift
-0.9243439290000001,Drift
-0.9240479490000001,Drift
-0.924067039,Drift
-0.923505819,Drift
-0.92436295,Drift
-0.922679374,Drift
-0.923182811,Drift
-0.922590834,Drift
-0.921845078,Drift
-0.922202484,Drift
-0.921994838,Drift
-0.9219640979999999,Drift
-0.9226251299999999,Drift
-0.923332177,Drift
-0.9235973150000001,Drift
-0.922709461,Drift
-0.9223672280000001,Drift
-0.921671539,Drift
-0.9217752679999999,Drift
-0.921936575,Drift
-0.922178705,Drift
-0.9216366770000001,Drift
-0.9210792710000001,Drift
-0.9205949400000001,Drift
-0.920591023,Drift
-0.920364184,Drift
-0.9211943739999999,Drift
-0.9203371569999999,Drift
-0.921716902,Drift
-0.921536197,Drift
-0.9214285680000001,Drift
-0.9218205450000001,Drift
-0.921928088,Drift
-0.9213015410000001,Drift
-0.9218241710000001,Drift
-0.9212513870000001,Drift
-0.9215510950000001,Drift
-0.920582417,Drift
-0.9196406810000001,Drift
-0.919836677,Drift
-0.9202094609999999,Drift
-0.9194752679999999,Drift
-0.9191869170000001,Drift
-0.918821676,Drift
-0.9183603530000001,Drift
-0.9183218650000001,Drift
-0.9190444089999998,Drift
-0.9194748909999999,Drift
-0.9192095469999999,Drift
-0.9195785169999999,Drift
-0.918463807,Drift
-0.9194207169999999,Drift
-0.918528929,Drift
-0.9190093589999999,Drift
-0.917406487,Drift
-0.9190092730000001,Drift
-0.9180290310000001,Drift
-0.9178637040000001,Drift
-0.91775989,Drift
-0.91820563,Drift
-0.917990355,Drift
-0.917959496,Drift
-0.9178518670000001,Drift
-0.917432862,Drift
-0.916963791,Drift
-0.917501918,Drift
-0.9181014379999999,Drift
-0.9188277970000001,Drift
-0.9183588439999999,Drift
-0.9179282769999999,Drift
-0.917678311,Drift
-0.916702004,Drift
-0.91608702,Drift
-0.91653276,Drift
-0.915606401,Drift
-0.916678705,Drift
-0.9158253030000001,Drift
-0.915337157,Drift
-0.915006487,Drift
-0.9152870029999999,Drift
-0.915498378,Drift
-0.9148448889999999,Drift
-0.915048515,Drift
-0.915890269,Drift
-0.9159209220000001,Drift
-0.9159477610000001,Drift
-0.9156632249999999,Drift
-0.916166662,Drift
-0.9161820569999999,Drift
-0.914598378,Drift
-0.9156591190000001,Drift
-0.914709752,Drift
-0.9139524320000001,Drift
-0.914398292,Drift
-0.9149824340000001,Drift
-0.9134986520000001,Drift
-0.9136600780000002,Drift
-0.9147246340000001,Drift
-0.9139404919999999,Drift
-0.9133255079999999,Drift
-0.915104961,Drift
-0.9141632249999999,Drift
-0.9133367630000001,Drift
-0.914289977,Drift
-0.9138516609999999,Drift
-0.913232862,Drift
-0.912298755,Drift
-0.9126561609999999,Drift
-0.9129443070000001,Drift
-0.9118527240000001,Drift
-0.9130672449999999,Drift
-0.912944118,Drift
-0.911894735,Drift
-0.9118178619999999,Drift
-0.9115025700000001,Drift
-0.911614047,Drift
-0.9125210080000001,Drift
-0.913001438,Drift
-0.912832177,Drift
-0.9126284649999999,Drift
-0.912367056,Drift
-0.9125860600000001,Drift
-0.913573726,Drift
-0.911986351,Drift
-0.912036197,Drift
-0.911482606,Drift
-0.912082245,Drift
-0.9117745829999999,Drift
-0.9123357169999999,Drift
-0.910882811,Drift
-0.911493895,Drift
-0.9112824340000001,Drift
-0.9097103179999999,Drift
-0.9095603700000001,Drift
-0.9099138419999999,Drift
-0.910670957,Drift
-0.9108899610000001,Drift
-0.910086626,Drift
-0.9095292199999999,Drift
-0.910440115,Drift
-0.9103824340000001,Drift
-0.9092215899999999,Drift
-0.9094713499999999,Drift
-0.909102295,Drift
-0.907922199,Drift
-0.90847183,Drift
-0.908783102,Drift
-0.9088867119999999,Drift
-0.9094786029999999,Drift
-0.9096015239999999,Drift
-0.909151764,Drift
-0.9085174679999999,Drift
-0.908452158,Drift
-0.908494374,Drift
-0.9093090669999999,Drift
-0.909328277,Drift
-0.9094703909999999,Drift
-0.9093012490000001,Drift
-0.909024462,Drift
-0.9082633269999999,Drift
-0.9079865399999999,Drift
-0.9081516609999999,Drift
-0.907075456,Drift
-0.9072598900000001,Drift
-0.907820905,Drift
-0.9073788939999999,Drift
-0.907966851,Drift
-0.9068175699999999,Drift
-0.906613858,Drift
-0.9061102159999999,Drift
-0.9063138419999999,Drift
-0.9063676219999999,Drift
-0.906528929,Drift
-0.9072322800000001,Drift
-0.906394374,Drift
-0.905936866,Drift
-0.9063442210000001,Drift
-0.906436386,Drift
-0.906586249,Drift
-0.9059403890000001,Drift
-0.9057712479999999,Drift
-0.905540594,Drift
-0.9054829139999999,Drift
-0.9051945629999999,Drift
-0.905724823,Drift
-0.905509547,Drift
-0.904956075,Drift
-0.903856744,Drift
-0.9048328459999999,Drift
-0.9041601639999999,Drift
-0.906162659,Drift
-0.906150993,Drift
-0.9052977090000001,Drift
-0.905997127,Drift
-0.9055166109999999,Drift
-0.904313567,Drift
-0.9043442210000001,Drift
-0.9052513010000001,Drift
-0.9037867119999999,Drift
-0.9029026719999999,Drift
-0.902583566,Drift
-0.902687294,Drift
-0.9036173820000001,Drift
-0.904109256,Drift
-0.903402004,Drift
-0.9033980870000001,Drift
-0.9038515750000001,Drift
-0.9020489089999999,Drift
-0.9033094449999999,Drift
-0.9028943739999999,Drift
-0.9032286540000001,Drift
-0.902890355,Drift
-0.902452158,Drift
-0.902697984,Drift
-0.901875456,Drift
-0.902690269,Drift
-0.901583188,Drift
-0.9011488060000001,Drift
-0.902620819,Drift
-0.9020941690000001,Drift
-0.901409925,Drift
-0.9022938779999999,Drift
-0.9023246509999999,Drift
-0.9010677239999999,Drift
-0.901467331,Drift
-0.9016402010000001,Drift
-0.90068702,Drift
-0.901228843,Drift
-0.901224925,Drift
-0.900648326,Drift
-0.9011133789999999,Drift
-0.900913362,Drift
-0.9008788080000001,Drift
-0.900924839,Drift
-0.900951678,Drift
-0.8999214879999999,Drift
-0.90007898,Drift
-0.8998483260000001,Drift
-0.8994638930000001,Drift
-0.8995560589999999,Drift
-0.8991178619999999,Drift
-0.8991946489999999,Drift
-0.900436111,Drift
-0.899394358,Drift
-0.9004744109999999,Drift
-0.9004281740000001,Drift
-0.900662556,Drift
-0.9008393600000001,Drift
-0.900012899,Drift
-0.89920563,Drift
-0.899482331,Drift
-0.8976796650000001,Drift
-0.8980061960000001,Drift
-0.8975949400000001,Drift
-0.8981137560000001,Drift
-0.8985594960000001,Drift
-0.898397984,Drift
-0.8981365750000001,Drift
-0.8976676219999999,Drift
-0.8978059209999999,Drift
-0.8983978119999999,Drift
-0.8983631389999999,Drift
-0.897736591,Drift
-0.897636591,Drift
-0.89750965,Drift
-0.897175165,Drift
-0.896856059,Drift
-0.896756059,Drift
-0.896490834,Drift
-0.8967982919999999,Drift
-0.896444614,Drift
-0.897040201,Drift
-0.897970288,Drift
-0.8968210080000001,Drift
-0.8972475550000001,Drift
-0.8970053390000001,Drift
-0.8953948380000001,Drift
-0.896820717,Drift
-0.8961326570000001,Drift
-0.89651319,Drift
-0.897008879,Drift
-0.8966206309999999,Drift
-0.898246424,Drift
-0.8962937919999999,Drift
-0.8963937059999999,Drift
-0.896089977,Drift
-0.8952443230000001,Drift
-0.8954210080000001,Drift
-0.8951058349999998,Drift
-0.893967999,Drift
-0.894152432,Drift
-0.894386814,Drift
-0.893091443,Drift
-0.893295129,Drift
-0.894144512,Drift
-0.893575542,Drift
-0.8946362830000001,Drift
-0.8941519529999999,Drift
-0.894674583,Drift
-0.8942287569999999,Drift
-0.8938673309999999,Drift
-0.8946206309999999,Drift
-0.8931215899999999,Drift
-0.893090732,Drift
-0.892956161,Drift
-0.892291109,Drift
-0.892763791,Drift
-0.8930174840000001,Drift
-0.8932441179999999,Drift
-0.8933786029999999,Drift
-0.8929404059999999,Drift
-0.893536111,Drift
-0.8943431749999999,Drift
-0.894001061,Drift
-0.892732571,Drift
-0.8930053390000001,Drift
-0.893966182,Drift
-0.892651678,Drift
-0.8926515750000001,Drift
-0.891890441,Drift
-0.8920095469999999,Drift
-0.891609736,Drift
-0.8909524320000001,Drift
-0.8907179639999999,Drift
-0.8909062120000001,Drift
-0.8912097360000001,Drift
-0.891294272,Drift
-0.890763807,Drift
-0.8902640979999998,Drift
-0.8909788939999999,Drift
-0.8909019009999999,Drift
-0.8904560749999999,Drift
-0.8896488060000001,Drift
-0.8903905430000001,Drift
